wine_type,row_index,quality,y_order,repeat_id,fold_id,split
white,2226,5,3,3,2,inner_fit
white,2227,5,3,3,2,validation
white,2228,7,5,3,2,inner_fit
white,2229,6,4,3,2,inner_fit
white,2230,7,5,3,2,test
white,2231,6,4,3,2,validation
white,2232,6,4,3,2,inner_fit
white,2233,5,3,3,2,inner_fit
white,2234,5,3,3,2,inner_fit
white,2235,6,4,3,2,inner_fit
white,2236,5,3,3,2,validation
white,2237,4,2,3,2,test
white,2238,6,4,3,2,inner_fit
white,2239,6,4,3,2,test
white,2240,5,3,3,2,inner_fit
white,2241,5,3,3,2,inner_fit
white,2242,5,3,3,2,inner_fit
white,2243,5,3,3,2,validation
white,2244,5,3,3,2,validation
white,2245,7,5,3,2,test
white,2246,4,2,3,2,validation
white,2247,6,4,3,2,inner_fit
white,2248,6,4,3,2,inner_fit
white,2249,5,3,3,2,inner_fit
white,2250,6,4,3,2,validation
white,2251,7,5,3,2,inner_fit
white,2252,5,3,3,2,inner_fit
white,2253,5,3,3,2,inner_fit
white,2254,6,4,3,2,test
white,2255,6,4,3,2,validation
white,2256,5,3,3,2,inner_fit
white,2257,6,4,3,2,test
white,2258,5,3,3,2,inner_fit
white,2259,6,4,3,2,inner_fit
white,2260,5,3,3,2,validation
white,2261,6,4,3,2,inner_fit
white,2262,6,4,3,2,test
white,2263,5,3,3,2,test
white,2264,6,4,3,2,validation
white,2265,5,3,3,2,inner_fit
white,2266,5,3,3,2,inner_fit
white,2267,6,4,3,2,inner_fit
white,2268,6,4,3,2,validation
white,2269,6,4,3,2,inner_fit
white,2270,7,5,3,2,inner_fit
white,2271,6,4,3,2,inner_fit
white,2272,6,4,3,2,inner_fit
white,2273,5,3,3,2,inner_fit
white,2274,7,5,3,2,test
white,2275,4,2,3,2,inner_fit
white,2276,6,4,3,2,inner_fit
white,2277,6,4,3,2,test
white,2278,6,4,3,2,validation
white,2279,5,3,3,2,test
white,2280,6,4,3,2,inner_fit
white,2281,6,4,3,2,test
white,2282,5,3,3,2,test
white,2283,5,3,3,2,inner_fit
white,2284,5,3,3,2,inner_fit
white,2285,5,3,3,2,test
white,2286,5,3,3,2,inner_fit
white,2287,5,3,3,2,validation
white,2288,5,3,3,2,inner_fit
white,2289,7,5,3,2,validation
white,2290,7,5,3,2,inner_fit
white,2291,6,4,3,2,inner_fit
white,2292,6,4,3,2,test
white,2293,7,5,3,2,inner_fit
white,2294,7,5,3,2,inner_fit
white,2295,6,4,3,2,validation
white,2296,7,5,3,2,inner_fit
white,2297,6,4,3,2,validation
white,2298,8,6,3,2,inner_fit
white,2299,7,5,3,2,test
white,2300,7,5,3,2,inner_fit
white,2301,5,3,3,2,inner_fit
white,2302,5,3,3,2,inner_fit
white,2303,5,3,3,2,validation
white,2304,6,4,3,2,inner_fit
white,2305,7,5,3,2,inner_fit
white,2306,5,3,3,2,test
white,2307,5,3,3,2,inner_fit
white,2308,5,3,3,2,inner_fit
white,2309,6,4,3,2,validation
white,2310,5,3,3,2,inner_fit
white,2311,7,5,3,2,inner_fit
white,2312,5,3,3,2,test
white,2313,7,5,3,2,inner_fit
white,2314,6,4,3,2,inner_fit
white,2315,6,4,3,2,test
white,2316,7,5,3,2,inner_fit
white,2317,5,3,3,2,inner_fit
white,2318,4,2,3,2,inner_fit
white,2319,7,5,3,2,inner_fit
white,2320,6,4,3,2,inner_fit
white,2321,5,3,3,2,test
white,2322,6,4,3,2,inner_fit
white,2323,6,4,3,2,test
white,2324,5,3,3,2,inner_fit
white,2325,6,4,3,2,inner_fit
white,2326,5,3,3,2,inner_fit
white,2327,6,4,3,2,test
white,2328,5,3,3,2,test
white,2329,5,3,3,2,inner_fit
white,2330,6,4,3,2,inner_fit
white,2331,5,3,3,2,test
white,2332,6,4,3,2,inner_fit
white,2333,8,6,3,2,inner_fit
white,2334,5,3,3,2,inner_fit
white,2335,5,3,3,2,inner_fit
white,2336,5,3,3,2,inner_fit
white,2337,4,2,3,2,inner_fit
white,2338,5,3,3,2,inner_fit
white,2339,6,4,3,2,validation
white,2340,6,4,3,2,validation
white,2341,5,3,3,2,validation
white,2342,8,6,3,2,inner_fit
white,2343,5,3,3,2,inner_fit
white,2344,6,4,3,2,test
white,2345,6,4,3,2,inner_fit
white,2346,4,2,3,2,inner_fit
white,2347,6,4,3,2,inner_fit
white,2348,6,4,3,2,test
white,2349,5,3,3,2,test
white,2350,5,3,3,2,inner_fit
white,2351,6,4,3,2,inner_fit
white,2352,6,4,3,2,test
white,2353,7,5,3,2,inner_fit
white,2354,6,4,3,2,inner_fit
white,2355,7,5,3,2,test
white,2356,6,4,3,2,inner_fit
white,2357,5,3,3,2,inner_fit
white,2358,5,3,3,2,inner_fit
white,2359,5,3,3,2,validation
white,2360,6,4,3,2,validation
white,2361,5,3,3,2,inner_fit
white,2362,6,4,3,2,inner_fit
white,2363,5,3,3,2,inner_fit
white,2364,5,3,3,2,inner_fit
white,2365,5,3,3,2,inner_fit
white,2366,5,3,3,2,inner_fit
white,2367,6,4,3,2,validation
white,2368,6,4,3,2,inner_fit
white,2369,6,4,3,2,inner_fit
white,2370,7,5,3,2,validation
white,2371,5,3,3,2,test
white,2372,4,2,3,2,inner_fit
white,2373,3,1,3,2,inner_fit
white,2374,6,4,3,2,inner_fit
white,2375,6,4,3,2,test
white,2376,6,4,3,2,test
white,2377,6,4,3,2,test
white,2378,5,3,3,2,inner_fit
white,2379,4,2,3,2,validation
white,2380,4,2,3,2,inner_fit
white,2381,6,4,3,2,validation
white,2382,8,6,3,2,test
white,2383,6,4,3,2,inner_fit
white,2384,8,6,3,2,inner_fit
white,2385,5,3,3,2,validation
white,2386,4,2,3,2,inner_fit
white,2387,4,2,3,2,inner_fit
white,2388,4,2,3,2,validation
white,2389,8,6,3,2,validation
white,2390,8,6,3,2,inner_fit
white,2391,6,4,3,2,inner_fit
white,2392,7,5,3,2,inner_fit
white,2393,6,4,3,2,test
white,2394,5,3,3,2,inner_fit
white,2395,5,3,3,2,validation
white,2396,5,3,3,2,validation
white,2397,6,4,3,2,validation
white,2398,6,4,3,2,test
white,2399,6,4,3,2,validation
white,2400,4,2,3,2,inner_fit
white,2401,4,2,3,2,inner_fit
white,2402,6,4,3,2,validation
white,2403,6,4,3,2,inner_fit
white,2404,5,3,3,2,test
white,2405,5,3,3,2,inner_fit
white,2406,6,4,3,2,inner_fit
white,2407,6,4,3,2,inner_fit
white,2408,5,3,3,2,validation
white,2409,4,2,3,2,inner_fit
white,2410,6,4,3,2,inner_fit
white,2411,6,4,3,2,validation
white,2412,4,2,3,2,validation
white,2413,4,2,3,2,inner_fit
white,2414,4,2,3,2,validation
white,2415,5,3,3,2,inner_fit
white,2416,6,4,3,2,inner_fit
white,2417,5,3,3,2,test
white,2418,5,3,3,2,inner_fit
white,2419,5,3,3,2,inner_fit
white,2420,7,5,3,2,validation
white,2421,5,3,3,2,inner_fit
white,2422,5,3,3,2,inner_fit
white,2423,6,4,3,2,inner_fit
white,2424,5,3,3,2,inner_fit
white,2425,6,4,3,2,validation
white,2426,6,4,3,2,test
white,2427,6,4,3,2,inner_fit
white,2428,6,4,3,2,test
white,2429,6,4,3,2,inner_fit
white,2430,5,3,3,2,test
white,2431,5,3,3,2,inner_fit
white,2432,5,3,3,2,inner_fit
white,2433,6,4,3,2,inner_fit
white,2434,6,4,3,2,inner_fit
white,2435,4,2,3,2,validation
white,2436,5,3,3,2,inner_fit
white,2437,6,4,3,2,inner_fit
white,2438,5,3,3,2,inner_fit
white,2439,6,4,3,2,inner_fit
white,2440,5,3,3,2,inner_fit
white,2441,6,4,3,2,inner_fit
white,2442,5,3,3,2,inner_fit
white,2443,5,3,3,2,inner_fit
white,2444,5,3,3,2,test
white,2445,5,3,3,2,inner_fit
white,2446,5,3,3,2,inner_fit
white,2447,6,4,3,2,validation
white,2448,6,4,3,2,inner_fit
white,2449,6,4,3,2,inner_fit
white,2450,5,3,3,2,inner_fit
white,2451,5,3,3,2,validation
white,2452,7,5,3,2,inner_fit
white,2453,6,4,3,2,inner_fit
white,2454,5,3,3,2,inner_fit
white,2455,6,4,3,2,test
white,2456,6,4,3,2,test
white,2457,6,4,3,2,inner_fit
white,2458,6,4,3,2,inner_fit
white,2459,5,3,3,2,inner_fit
white,2460,5,3,3,2,inner_fit
white,2461,5,3,3,2,inner_fit
white,2462,5,3,3,2,inner_fit
white,2463,7,5,3,2,validation
white,2464,5,3,3,2,test
white,2465,5,3,3,2,validation
white,2466,5,3,3,2,test
white,2467,6,4,3,2,validation
white,2468,6,4,3,2,inner_fit
white,2469,5,3,3,2,inner_fit
white,2470,5,3,3,2,test
white,2471,7,5,3,2,inner_fit
white,2472,6,4,3,2,validation
white,2473,6,4,3,2,inner_fit
white,2474,7,5,3,2,validation
white,2475,5,3,3,2,test
white,2476,6,4,3,2,validation
white,2477,7,5,3,2,inner_fit
white,2478,6,4,3,2,test
white,2479,6,4,3,2,inner_fit
white,2480,5,3,3,2,inner_fit
white,2481,6,4,3,2,validation
white,2482,6,4,3,2,inner_fit
white,2483,6,4,3,2,inner_fit
white,2484,5,3,3,2,inner_fit
white,2485,6,4,3,2,inner_fit
white,2486,5,3,3,2,test
white,2487,6,4,3,2,inner_fit
white,2488,6,4,3,2,test
white,2489,6,4,3,2,validation
white,2490,6,4,3,2,validation
white,2491,5,3,3,2,test
white,2492,6,4,3,2,validation
white,2493,4,2,3,2,validation
white,2494,4,2,3,2,inner_fit
white,2495,5,3,3,2,inner_fit
white,2496,5,3,3,2,test
white,2497,5,3,3,2,inner_fit
white,2498,5,3,3,2,inner_fit
white,2499,6,4,3,2,inner_fit
white,2500,5,3,3,2,inner_fit
white,2501,5,3,3,2,test
white,2502,4,2,3,2,inner_fit
white,2503,4,2,3,2,inner_fit
white,2504,6,4,3,2,inner_fit
white,2505,6,4,3,2,validation
white,2506,6,4,3,2,inner_fit
white,2507,7,5,3,2,inner_fit
white,2508,6,4,3,2,inner_fit
white,2509,5,3,3,2,inner_fit
white,2510,6,4,3,2,validation
white,2511,6,4,3,2,test
white,2512,6,4,3,2,inner_fit
white,2513,5,3,3,2,inner_fit
white,2514,7,5,3,2,inner_fit
white,2515,7,5,3,2,inner_fit
white,2516,6,4,3,2,inner_fit
white,2517,6,4,3,2,inner_fit
white,2518,7,5,3,2,validation
white,2519,5,3,3,2,inner_fit
white,2520,5,3,3,2,inner_fit
white,2521,7,5,3,2,inner_fit
white,2522,8,6,3,2,inner_fit
white,2523,5,3,3,2,inner_fit
white,2524,5,3,3,2,test
white,2525,8,6,3,2,inner_fit
white,2526,7,5,3,2,inner_fit
white,2527,6,4,3,2,inner_fit
white,2528,6,4,3,2,validation
white,2529,5,3,3,2,test
white,2530,6,4,3,2,inner_fit
white,2531,4,2,3,2,test
white,2532,4,2,3,2,test
white,2533,5,3,3,2,test
white,2534,7,5,3,2,inner_fit
white,2535,6,4,3,2,inner_fit
white,2536,6,4,3,2,inner_fit
white,2537,6,4,3,2,inner_fit
white,2538,6,4,3,2,inner_fit
white,2539,5,3,3,2,inner_fit
white,2540,5,3,3,2,test
white,2541,6,4,3,2,inner_fit
white,2542,5,3,3,2,inner_fit
white,2543,6,4,3,2,validation
white,2544,6,4,3,2,validation
white,2545,6,4,3,2,test
white,2546,5,3,3,2,validation
white,2547,5,3,3,2,inner_fit
white,2548,6,4,3,2,test
white,2549,5,3,3,2,test
white,2550,5,3,3,2,test
white,2551,6,4,3,2,inner_fit
white,2552,5,3,3,2,inner_fit
white,2553,7,5,3,2,inner_fit
white,2554,7,5,3,2,inner_fit
white,2555,7,5,3,2,inner_fit
white,2556,5,3,3,2,test
white,2557,7,5,3,2,test
white,2558,7,5,3,2,validation
white,2559,5,3,3,2,test
white,2560,6,4,3,2,test
white,2561,5,3,3,2,inner_fit
white,2562,6,4,3,2,inner_fit
white,2563,5,3,3,2,inner_fit
white,2564,6,4,3,2,inner_fit
white,2565,5,3,3,2,inner_fit
white,2566,7,5,3,2,inner_fit
white,2567,5,3,3,2,validation
white,2568,6,4,3,2,inner_fit
white,2569,6,4,3,2,test
white,2570,5,3,3,2,inner_fit
white,2571,6,4,3,2,test
white,2572,5,3,3,2,inner_fit
white,2573,5,3,3,2,inner_fit
white,2574,5,3,3,2,inner_fit
white,2575,6,4,3,2,inner_fit
white,2576,5,3,3,2,inner_fit
white,2577,5,3,3,2,test
white,2578,7,5,3,2,inner_fit
white,2579,6,4,3,2,inner_fit
white,2580,5,3,3,2,inner_fit
white,2581,7,5,3,2,inner_fit
white,2582,7,5,3,2,inner_fit
white,2583,7,5,3,2,inner_fit
white,2584,7,5,3,2,validation
white,2585,7,5,3,2,validation
white,2586,7,5,3,2,test
white,2587,6,4,3,2,validation
white,2588,7,5,3,2,inner_fit
white,2589,4,2,3,2,validation
white,2590,6,4,3,2,inner_fit
white,2591,7,5,3,2,validation
white,2592,5,3,3,2,validation
white,2593,5,3,3,2,validation
white,2594,7,5,3,2,inner_fit
white,2595,5,3,3,2,inner_fit
white,2596,5,3,3,2,inner_fit
white,2597,6,4,3,2,inner_fit
white,2598,5,3,3,2,inner_fit
white,2599,6,4,3,2,inner_fit
white,2600,7,5,3,2,inner_fit
white,2601,5,3,3,2,inner_fit
white,2602,6,4,3,2,inner_fit
white,2603,7,5,3,2,inner_fit
white,2604,7,5,3,2,inner_fit
white,2605,6,4,3,2,inner_fit
white,2606,6,4,3,2,inner_fit
white,2607,6,4,3,2,inner_fit
white,2608,6,4,3,2,inner_fit
white,2609,6,4,3,2,inner_fit
white,2610,5,3,3,2,test
white,2611,5,3,3,2,inner_fit
white,2612,7,5,3,2,inner_fit
white,2613,5,3,3,2,validation
white,2614,5,3,3,2,inner_fit
white,2615,7,5,3,2,test
white,2616,7,5,3,2,inner_fit
white,2617,7,5,3,2,inner_fit
white,2618,7,5,3,2,inner_fit
white,2619,6,4,3,2,inner_fit
white,2620,5,3,3,2,inner_fit
white,2621,5,3,3,2,validation
white,2622,7,5,3,2,inner_fit
white,2623,7,5,3,2,validation
white,2624,5,3,3,2,inner_fit
white,2625,5,3,3,2,inner_fit
white,2626,7,5,3,2,inner_fit
white,2627,7,5,3,2,inner_fit
white,2628,6,4,3,2,inner_fit
white,2629,5,3,3,2,inner_fit
white,2630,6,4,3,2,validation
white,2631,7,5,3,2,test
white,2632,5,3,3,2,inner_fit
white,2633,5,3,3,2,inner_fit
white,2634,5,3,3,2,validation
white,2635,6,4,3,2,validation
white,2636,5,3,3,2,test
white,2637,5,3,3,2,inner_fit
white,2638,6,4,3,2,inner_fit
white,2639,6,4,3,2,test
white,2640,6,4,3,2,test
white,2641,5,3,3,2,test
white,2642,5,3,3,2,test
white,2643,5,3,3,2,inner_fit
white,2644,6,4,3,2,inner_fit
white,2645,7,5,3,2,inner_fit
white,2646,7,5,3,2,inner_fit
white,2647,5,3,3,2,inner_fit
white,2648,6,4,3,2,inner_fit
white,2649,6,4,3,2,inner_fit
white,2650,5,3,3,2,inner_fit
white,2651,5,3,3,2,inner_fit
white,2652,7,5,3,2,inner_fit
white,2653,5,3,3,2,inner_fit
white,2654,5,3,3,2,inner_fit
white,2655,5,3,3,2,inner_fit
white,2656,4,2,3,2,inner_fit
white,2657,7,5,3,2,test
white,2658,7,5,3,2,test
white,2659,6,4,3,2,test
white,2660,6,4,3,2,inner_fit
white,2661,6,4,3,2,inner_fit
white,2662,6,4,3,2,inner_fit
white,2663,8,6,3,2,test
white,2664,7,5,3,2,inner_fit
white,2665,5,3,3,2,validation
white,2666,7,5,3,2,inner_fit
white,2667,7,5,3,2,validation
white,2668,6,4,3,2,validation
white,2669,5,3,3,2,inner_fit
white,2670,7,5,3,2,inner_fit
white,2671,7,5,3,2,inner_fit
white,2672,7,5,3,2,inner_fit
white,2673,6,4,3,2,validation
white,2674,7,5,3,2,inner_fit
white,2675,7,5,3,2,validation
white,2676,6,4,3,2,test
white,2677,6,4,3,2,test
white,2678,5,3,3,2,inner_fit
white,2679,6,4,3,2,inner_fit
white,2680,6,4,3,2,validation
white,2681,6,4,3,2,inner_fit
white,2682,6,4,3,2,inner_fit
white,2683,5,3,3,2,inner_fit
white,2684,6,4,3,2,inner_fit
white,2685,7,5,3,2,inner_fit
white,2686,6,4,3,2,validation
white,2687,5,3,3,2,test
white,2688,6,4,3,2,inner_fit
white,2689,6,4,3,2,validation
white,2690,6,4,3,2,validation
white,2691,6,4,3,2,validation
white,2692,6,4,3,2,inner_fit
white,2693,6,4,3,2,inner_fit
white,2694,6,4,3,2,inner_fit
white,2695,6,4,3,2,inner_fit
white,2696,6,4,3,2,test
white,2697,5,3,3,2,inner_fit
white,2698,6,4,3,2,inner_fit
white,2699,6,4,3,2,validation
white,2700,7,5,3,2,inner_fit
white,2701,5,3,3,2,validation
white,2702,5,3,3,2,inner_fit
white,2703,5,3,3,2,inner_fit
white,2704,6,4,3,2,inner_fit
white,2705,6,4,3,2,test
white,2706,6,4,3,2,test
white,2707,5,3,3,2,inner_fit
white,2708,6,4,3,2,inner_fit
white,2709,5,3,3,2,test
white,2710,5,3,3,2,test
white,2711,5,3,3,2,inner_fit
white,2712,5,3,3,2,test
white,2713,6,4,3,2,validation
white,2714,6,4,3,2,inner_fit
white,2715,6,4,3,2,test
white,2716,5,3,3,2,inner_fit
white,2717,6,4,3,2,inner_fit
white,2718,6,4,3,2,inner_fit
white,2719,6,4,3,2,inner_fit
white,2720,7,5,3,2,validation
white,2721,5,3,3,2,test
white,2722,7,5,3,2,inner_fit
white,2723,6,4,3,2,inner_fit
white,2724,6,4,3,2,test
white,2725,5,3,3,2,test
white,2726,6,4,3,2,inner_fit
white,2727,6,4,3,2,inner_fit
white,2728,6,4,3,2,inner_fit
white,2729,7,5,3,2,validation
white,2730,5,3,3,2,inner_fit
white,2731,5,3,3,2,inner_fit
white,2732,5,3,3,2,test
white,2733,7,5,3,2,validation
white,2734,6,4,3,2,inner_fit
white,2735,6,4,3,2,inner_fit
white,2736,6,4,3,2,inner_fit
white,2737,7,5,3,2,inner_fit
white,2738,5,3,3,2,validation
white,2739,7,5,3,2,inner_fit
white,2740,6,4,3,2,test
white,2741,5,3,3,2,inner_fit
white,2742,6,4,3,2,inner_fit
white,2743,6,4,3,2,inner_fit
white,2744,6,4,3,2,test
white,2745,7,5,3,2,inner_fit
white,2746,6,4,3,2,inner_fit
white,2747,6,4,3,2,inner_fit
white,2748,8,6,3,2,inner_fit
white,2749,6,4,3,2,inner_fit
white,2750,8,6,3,2,inner_fit
white,2751,6,4,3,2,validation
white,2752,6,4,3,2,inner_fit
white,2753,8,6,3,2,inner_fit
white,2754,5,3,3,2,inner_fit
white,2755,5,3,3,2,inner_fit
white,2756,6,4,3,2,inner_fit
white,2757,5,3,3,2,inner_fit
white,2758,6,4,3,2,inner_fit
white,2759,6,4,3,2,inner_fit
white,2760,6,4,3,2,test
white,2761,5,3,3,2,inner_fit
white,2762,5,3,3,2,inner_fit
white,2763,6,4,3,2,test
white,2764,6,4,3,2,inner_fit
white,2765,6,4,3,2,inner_fit
white,2766,6,4,3,2,inner_fit
white,2767,6,4,3,2,inner_fit
white,2768,6,4,3,2,test
white,2769,5,3,3,2,inner_fit
white,2770,7,5,3,2,test
white,2771,6,4,3,2,inner_fit
white,2772,7,5,3,2,validation
white,2773,7,5,3,2,inner_fit
white,2774,8,6,3,2,inner_fit
white,2775,8,6,3,2,inner_fit
white,2776,8,6,3,2,test
white,2777,6,4,3,2,inner_fit
white,2778,7,5,3,2,validation
white,2779,5,3,3,2,inner_fit
white,2780,5,3,3,2,inner_fit
white,2781,6,4,3,2,inner_fit
white,2782,6,4,3,2,test
white,2783,6,4,3,2,inner_fit
white,2784,6,4,3,2,validation
white,2785,5,3,3,2,inner_fit
white,2786,6,4,3,2,inner_fit
white,2787,5,3,3,2,validation
white,2788,5,3,3,2,test
white,2789,5,3,3,2,validation
white,2790,6,4,3,2,test
white,2791,5,3,3,2,inner_fit
white,2792,5,3,3,2,validation
white,2793,7,5,3,2,inner_fit
white,2794,5,3,3,2,inner_fit
white,2795,8,6,3,2,inner_fit
white,2796,7,5,3,2,validation
white,2797,5,3,3,2,test
white,2798,7,5,3,2,test
white,2799,7,5,3,2,inner_fit
white,2800,5,3,3,2,inner_fit
white,2801,5,3,3,2,inner_fit
white,2802,6,4,3,2,test
white,2803,8,6,3,2,test
white,2804,8,6,3,2,inner_fit
white,2805,6,4,3,2,test
white,2806,5,3,3,2,test
white,2807,5,3,3,2,inner_fit
white,2808,6,4,3,2,test
white,2809,7,5,3,2,validation
white,2810,7,5,3,2,inner_fit
white,2811,5,3,3,2,inner_fit
white,2812,6,4,3,2,test
white,2813,7,5,3,2,test
white,2814,7,5,3,2,inner_fit
white,2815,5,3,3,2,inner_fit
white,2816,5,3,3,2,inner_fit
white,2817,7,5,3,2,validation
white,2818,4,2,3,2,validation
white,2819,6,4,3,2,inner_fit
white,2820,5,3,3,2,inner_fit
white,2821,5,3,3,2,validation
white,2822,5,3,3,2,test
white,2823,6,4,3,2,test
white,2824,6,4,3,2,inner_fit
white,2825,6,4,3,2,inner_fit
white,2826,6,4,3,2,test
white,2827,7,5,3,2,inner_fit
white,2828,7,5,3,2,inner_fit
white,2829,5,3,3,2,test
white,2830,5,3,3,2,inner_fit
white,2831,5,3,3,2,test
white,2832,6,4,3,2,inner_fit
white,2833,7,5,3,2,validation
white,2834,6,4,3,2,inner_fit
white,2835,6,4,3,2,test
white,2836,6,4,3,2,inner_fit
white,2837,6,4,3,2,inner_fit
white,2838,7,5,3,2,inner_fit
white,2839,7,5,3,2,inner_fit
white,2840,6,4,3,2,inner_fit
white,2841,6,4,3,2,inner_fit
white,2842,6,4,3,2,test
white,2843,6,4,3,2,inner_fit
white,2844,5,3,3,2,inner_fit
white,2845,7,5,3,2,test
white,2846,7,5,3,2,validation
white,2847,5,3,3,2,test
white,2848,5,3,3,2,validation
white,2849,5,3,3,2,test
white,2850,5,3,3,2,inner_fit
white,2851,5,3,3,2,test
white,2852,5,3,3,2,validation
white,2853,6,4,3,2,inner_fit
white,2854,6,4,3,2,inner_fit
white,2855,7,5,3,2,inner_fit
white,2856,7,5,3,2,validation
white,2857,8,6,3,2,validation
white,2858,7,5,3,2,inner_fit
white,2859,6,4,3,2,validation
white,2860,6,4,3,2,inner_fit
white,2861,6,4,3,2,inner_fit
white,2862,6,4,3,2,validation
white,2863,6,4,3,2,test
white,2864,6,4,3,2,inner_fit
white,2865,6,4,3,2,inner_fit
white,2866,7,5,3,2,test
white,2867,7,5,3,2,inner_fit
white,2868,5,3,3,2,validation
white,2869,6,4,3,2,test
white,2870,7,5,3,2,inner_fit
white,2871,6,4,3,2,inner_fit
white,2872,7,5,3,2,validation
white,2873,8,6,3,2,inner_fit
white,2874,7,5,3,2,inner_fit
white,2875,6,4,3,2,validation
white,2876,5,3,3,2,inner_fit
white,2877,5,3,3,2,inner_fit
white,2878,6,4,3,2,inner_fit
white,2879,6,4,3,2,inner_fit
white,2880,5,3,3,2,inner_fit
white,2881,7,5,3,2,inner_fit
white,2882,5,3,3,2,test
white,2883,7,5,3,2,inner_fit
white,2884,7,5,3,2,inner_fit
white,2885,6,4,3,2,test
white,2886,5,3,3,2,inner_fit
white,2887,5,3,3,2,inner_fit
white,2888,4,2,3,2,inner_fit
white,2889,6,4,3,2,inner_fit
white,2890,8,6,3,2,inner_fit
white,2891,6,4,3,2,test
white,2892,5,3,3,2,inner_fit
white,2893,7,5,3,2,test
white,2894,7,5,3,2,inner_fit
white,2895,5,3,3,2,validation
white,2896,5,3,3,2,validation
white,2897,5,3,3,2,inner_fit
white,2898,5,3,3,2,inner_fit
white,2899,5,3,3,2,inner_fit
white,2900,6,4,3,2,inner_fit
white,2901,7,5,3,2,test
white,2902,5,3,3,2,inner_fit
white,2903,6,4,3,2,test
white,2904,7,5,3,2,test
white,2905,5,3,3,2,inner_fit
white,2906,5,3,3,2,inner_fit
white,2907,6,4,3,2,inner_fit
white,2908,6,4,3,2,validation
white,2909,6,4,3,2,inner_fit
white,2910,5,3,3,2,inner_fit
white,2911,5,3,3,2,test
white,2912,7,5,3,2,test
white,2913,5,3,3,2,test
white,2914,6,4,3,2,inner_fit
white,2915,6,4,3,2,inner_fit
white,2916,6,4,3,2,inner_fit
white,2917,7,5,3,2,validation
white,2918,6,4,3,2,inner_fit
white,2919,5,3,3,2,test
white,2920,4,2,3,2,inner_fit
white,2921,6,4,3,2,inner_fit
white,2922,8,6,3,2,inner_fit
white,2923,6,4,3,2,test
white,2924,6,4,3,2,inner_fit
white,2925,5,3,3,2,test
white,2926,8,6,3,2,inner_fit
white,2927,7,5,3,2,inner_fit
white,2928,7,5,3,2,inner_fit
white,2929,6,4,3,2,inner_fit
white,2930,8,6,3,2,inner_fit
white,2931,8,6,3,2,test
white,2932,6,4,3,2,test
white,2933,6,4,3,2,inner_fit
white,2934,5,3,3,2,inner_fit
white,2935,4,2,3,2,inner_fit
white,2936,5,3,3,2,validation
white,2937,5,3,3,2,inner_fit
white,2938,8,6,3,2,inner_fit
white,2939,8,6,3,2,inner_fit
white,2940,6,4,3,2,inner_fit
white,2941,5,3,3,2,inner_fit
white,2942,5,3,3,2,inner_fit
white,2943,8,6,3,2,validation
white,2944,6,4,3,2,validation
white,2945,8,6,3,2,inner_fit
white,2946,6,4,3,2,inner_fit
white,2947,6,4,3,2,test
white,2948,6,4,3,2,validation
white,2949,6,4,3,2,inner_fit
white,2950,5,3,3,2,inner_fit
white,2951,5,3,3,2,inner_fit
white,2952,5,3,3,2,inner_fit
white,2953,5,3,3,2,inner_fit
white,2954,7,5,3,2,validation
white,2955,5,3,3,2,inner_fit
white,2956,6,4,3,2,inner_fit
white,2957,6,4,3,2,inner_fit
white,2958,5,3,3,2,inner_fit
white,2959,7,5,3,2,inner_fit
white,2960,7,5,3,2,inner_fit
white,2961,6,4,3,2,validation
white,2962,5,3,3,2,inner_fit
white,2963,7,5,3,2,validation
white,2964,5,3,3,2,inner_fit
white,2965,8,6,3,2,inner_fit
white,2966,6,4,3,2,inner_fit
white,2967,6,4,3,2,inner_fit
white,2968,5,3,3,2,validation
white,2969,6,4,3,2,validation
white,2970,5,3,3,2,inner_fit
white,2971,5,3,3,2,inner_fit
white,2972,6,4,3,2,inner_fit
white,2973,6,4,3,2,inner_fit
white,2974,6,4,3,2,test
white,2975,6,4,3,2,test
white,2976,6,4,3,2,inner_fit
white,2977,6,4,3,2,inner_fit
white,2978,6,4,3,2,inner_fit
white,2979,7,5,3,2,test
white,2980,7,5,3,2,inner_fit
white,2981,7,5,3,2,inner_fit
white,2982,6,4,3,2,inner_fit
white,2983,6,4,3,2,inner_fit
white,2984,6,4,3,2,inner_fit
white,2985,7,5,3,2,inner_fit
white,2986,7,5,3,2,inner_fit
white,2987,7,5,3,2,inner_fit
white,2988,7,5,3,2,test
white,2989,6,4,3,2,inner_fit
white,2990,7,5,3,2,inner_fit
white,2991,7,5,3,2,test
white,2992,7,5,3,2,inner_fit
white,2993,7,5,3,2,test
white,2994,7,5,3,2,inner_fit
white,2995,6,4,3,2,inner_fit
white,2996,8,6,3,2,inner_fit
white,2997,6,4,3,2,inner_fit
white,2998,7,5,3,2,test
white,2999,7,5,3,2,inner_fit
white,3000,7,5,3,2,inner_fit
white,3001,7,5,3,2,inner_fit
white,3002,7,5,3,2,validation
white,3003,7,5,3,2,inner_fit
white,3004,6,4,3,2,inner_fit
white,3005,6,4,3,2,inner_fit
white,3006,6,4,3,2,inner_fit
white,3007,7,5,3,2,test
white,3008,7,5,3,2,test
white,3009,6,4,3,2,validation
white,3010,5,3,3,2,test
white,3011,6,4,3,2,test
white,3012,6,4,3,2,test
white,3013,6,4,3,2,test
white,3014,6,4,3,2,inner_fit
white,3015,6,4,3,2,inner_fit
